# timestamp tx ty tz qx qy qz qw
1734442412.717639 15.593433 -9.392109 1.820832 -0.244187 0.093891 0.866359 0.425416
1734442412.723053 15.586709 -9.385825 1.818335 -0.244210 0.093694 0.866610 0.424936
1734442412.727380 15.581338 -9.380796 1.816358 -0.244226 0.093555 0.866787 0.424595
1734442412.733053 15.574302 -9.374193 1.813794 -0.244262 0.093410 0.866973 0.424228
1734442412.737341 15.568991 -9.369195 1.811881 -0.244307 0.093325 0.867070 0.424021
1734442412.742987 15.562009 -9.362602 1.809397 -0.244411 0.093241 0.867127 0.423863
1734442412.747166 15.556850 -9.357713 1.807585 -0.244527 0.093191 0.867110 0.423842
1734442412.752868 15.549829 -9.351033 1.805153 -0.244740 0.093107 0.867005 0.423952
1734442412.757150 15.544572 -9.346011 1.803356 -0.244931 0.093016 0.866869 0.424140
1734442412.763054 15.537352 -9.339081 1.800914 -0.245211 0.092831 0.866611 0.424546
1734442412.767392 15.532070 -9.333984 1.799145 -0.245384 0.092655 0.866385 0.424947
1734442412.773054 15.525210 -9.327323 1.796868 -0.245525 0.092403 0.866048 0.425605
1734442412.777316 15.520074 -9.322300 1.795178 -0.245566 0.092238 0.865761 0.426200
1734442412.783057 15.513191 -9.315521 1.792951 -0.245537 0.092098 0.865323 0.427136
1734442412.787571 15.507804 -9.310177 1.791257 -0.245422 0.092071 0.864950 0.427963
1734442412.793077 15.501258 -9.303645 1.789287 -0.245129 0.092149 0.864485 0.429053
1734442412.797299 15.496249 -9.298626 1.787857 -0.244789 0.092296 0.864127 0.429935
1734442412.802853 15.486520 -9.292484 1.784224 -0.244831 0.092619 0.864196 0.429703
1734442412.807161 15.481308 -9.287374 1.782855 -0.244382 0.092939 0.863834 0.430616
1734442412.813018 15.474209 -9.280420 1.781123 -0.243791 0.093422 0.863350 0.431815
1734442412.817065 15.469292 -9.275617 1.780014 -0.243432 0.093744 0.863029 0.432589
1734442412.823056 15.461982 -9.268511 1.778505 -0.243000 0.094135 0.862587 0.433628
1734442412.827558 15.456464 -9.263181 1.777475 -0.242766 0.094329 0.862286 0.434315
1734442412.833053 15.449693 -9.256687 1.776332 -0.242617 0.094411 0.861961 0.435026
1734442412.837348 15.444374 -9.251624 1.775524 -0.242622 0.094345 0.861738 0.435479
1734442412.843084 15.437233 -9.244877 1.774551 -0.242803 0.094066 0.861475 0.435958
1734442412.847270 15.431996 -9.239963 1.773916 -0.243059 0.093730 0.861307 0.436220
1734442412.853055 15.424732 -9.233180 1.773137 -0.243563 0.093115 0.861100 0.436478
1734442412.857238 15.419465 -9.228279 1.772642 -0.244022 0.092590 0.860955 0.436619
1734442412.863056 15.412131 -9.221461 1.772046 -0.244754 0.091806 0.860751 0.436778
1734442412.867585 15.406419 -9.216149 1.771654 -0.245377 0.091184 0.860578 0.436899
1734442412.872824 15.399818 -9.209996 1.771277 -0.246128 0.090483 0.860350 0.437072
1734442412.877325 15.394157 -9.204698 1.771015 -0.246775 0.089920 0.860125 0.437265
1734442412.882830 15.387252 -9.198204 1.770770 -0.247550 0.089310 0.859811 0.437570
1734442412.887230 15.381751 -9.192999 1.770632 -0.248147 0.088881 0.859523 0.437885
1734442412.893079 15.374468 -9.186063 1.770520 -0.248889 0.088397 0.859089 0.438413
1734442412.897624 15.368831 -9.180659 1.770488 -0.249427 0.088077 0.858713 0.438908
1734442412.903056 15.362578 -9.173690 1.770057 -0.249289 0.087940 0.858122 0.440169
1734442412.907254 15.357419 -9.168669 1.770112 -0.249707 0.087721 0.857714 0.440769
1734442412.913004 15.350380 -9.161783 1.770236 -0.250235 0.087452 0.857133 0.441654
1734442412.917061 15.345430 -9.156918 1.770354 -0.250588 0.087271 0.856708 0.442313
1734442412.923054 15.338144 -9.149727 1.770568 -0.251088 0.087003 0.856078 0.443301
1734442412.927600 15.332636 -9.144269 1.770758 -0.251459 0.086809 0.855604 0.444043
1734442412.933054 15.326051 -9.137721 1.771016 -0.251894 0.086580 0.855044 0.444919
1734442412.937308 15.320932 -9.132612 1.771238 -0.252212 0.086416 0.854625 0.445575
1734442412.943055 15.314038 -9.125707 1.771559 -0.252605 0.086217 0.854085 0.446425
1734442412.947305 15.308958 -9.120597 1.771811 -0.252872 0.086101 0.853702 0.447029
1734442412.952860 15.302341 -9.113912 1.772152 -0.253186 0.086020 0.853222 0.447783
1734442412.957393 15.296961 -9.108449 1.772439 -0.253424 0.086022 0.852847 0.448362
1734442412.962787 15.290582 -9.101942 1.772785 -0.253681 0.086104 0.852419 0.449013
1734442412.967256 15.285313 -9.096544 1.773072 -0.253871 0.086246 0.852084 0.449514
1734442412.973056 15.278494 -9.089532 1.773439 -0.254098 0.086527 0.851681 0.450096
1734442412.977435 15.273356 -9.084233 1.773707 -0.254262 0.086799 0.851406 0.450471
1734442412.982978 15.266865 -9.077523 1.774029 -0.254462 0.087217 0.851109 0.450839
1734442412.987191 15.261937 -9.072423 1.774257 -0.254609 0.087574 0.850930 0.451024
1734442412.993082 15.255051 -9.065293 1.774544 -0.254818 0.088108 0.850761 0.451122
1734442412.997468 15.249925 -9.059987 1.774730 -0.254988 0.088529 0.850697 0.451063
1734442413.003006 15.246345 -9.056222 1.776795 -0.255403 0.089330 0.850519 0.451006
1734442413.007060 15.241689 -9.051402 1.776970 -0.255608 0.089742 0.850585 0.450684
1734442413.013055 15.234798 -9.044282 1.777170 -0.255957 0.090349 0.850777 0.450002
1734442413.017251 15.229969 -9.039302 1.777266 -0.256226 0.090771 0.850978 0.449383
1734442413.022865 15.223501 -9.032642 1.777330 -0.256629 0.091325 0.851330 0.448372
1734442413.027201 15.218502 -9.027499 1.777327 -0.256975 0.091740 0.851661 0.447461
1734442413.033056 15.211744 -9.020555 1.777248 -0.257482 0.092274 0.852177 0.446075
1734442413.037730 15.206343 -9.015008 1.777120 -0.257905 0.092673 0.852639 0.444864
1734442413.042839 15.200436 -9.008941 1.776913 -0.258382 0.093075 0.853186 0.443453
